sale_id,user_id,sku,purchase_date,machine_id,machine_location
SAL-AAB740AC,USR-69826EA8,Coca-Cola,2024-09-14,MACH-006,Fukuoka
SAL-F3CFB867,USR-8630F5CB,Coca-Cola,2025-12-03,MACH-010,Hokkaido
SAL-571FFC20,USR-4EA2F8E2,Water,2025-01-22,MACH-047,Tokyo
SAL-149E09BE,USR-148A8810,Coca-Cola,2024-05-29,MACH-025,Saitama
SAL-CB8CCF13,USR-ECE9FAE8,Georgia Coffee,2025-01-28,MACH-018,Chiba
SAL-7C1573CF,USR-6DACE46F,Coca-Cola,2024-03-13,MACH-045,Tokyo
SAL-A47689DC,USR-97AE3DF4,Georgia Coffee,2025-05-04,MACH-008,Osaka
SAL-113A5AFE,USR-6AE68BC1,Water,2025-10-02,MACH-038,Hokkaido
SAL-6162504F,USR-2994D295,Water,2024-06-11,MACH-007,Fukuoka
SAL-32F2337F,USR-A1A63B62,Georgia Coffee,2024-12-18,MACH-035,Osaka
SAL-79AB80EF,USR-2DA3012D,Water,2025-04-25,MACH-017,Hokkaido
SAL-6CF39A32,USR-9EEF410F,Georgia Coffee,2025-10-07,MACH-039,Hokkaido
SAL-45E5C11E,USR-74C8A93C,Coca-Cola,2024-12-08,MACH-026,Aichi
SAL-88387012,USR-C6707CC3,Georgia Coffee,2026-01-27,MACH-045,Tokyo
SAL-44D96A4D,USR-8D328C6B,Georgia Coffee,2025-02-03,MACH-045,Tokyo
SAL-51555F09,USR-EF376D1B,Coca-Cola,2025-06-30,MACH-018,Chiba
SAL-7329FFEC,USR-AF173D0A,Georgia Coffee,2025-02-09,MACH-020,Fukuoka
SAL-8D3CC7D9,USR-EFDE47EE,Georgia Coffee,2025-07-17,MACH-045,Tokyo
SAL-DDC13B87,USR-F5CEE960,Water,2024-10-20,MACH-034,Kanagawa
SAL-52A16116,USR-F12444C3,Coca-Cola,2024-12-01,MACH-047,Tokyo
SAL-022738D2,USR-71C6450E,Coca-Cola,2024-05-31,MACH-032,Aichi
SAL-04F4AD21,USR-337904D0,Georgia Coffee,2025-08-11,MACH-024,Tokyo
SAL-75192149,USR-AF173D0A,Water,2024-08-10,MACH-005,Saitama
SAL-FC7F1FB7,USR-15C48C96,Fanta,2025-04-18,MACH-009,Tokyo
SAL-D756C7E9,USR-E0DBB996,Georgia Coffee,2024-03-30,MACH-016,Aichi
SAL-9FF0989B,USR-2FC13830,Georgia Coffee,2024-04-03,MACH-028,Kanagawa
SAL-B7811E09,USR-5D4C5CEA,Georgia Coffee,2025-03-13,MACH-046,Saitama
SAL-244CC419,USR-145369A1,Coca-Cola,2024-04-01,MACH-016,Aichi
SAL-C7AECD56,USR-9EEF410F,Coca-Cola,2025-05-31,MACH-012,Tokyo
SAL-D0E86A31,USR-709E18E0,Water,2025-02-22,MACH-020,Fukuoka
SAL-F1532719,USR-89894EE7,Coca-Cola,2024-06-01,MACH-019,Chiba
SAL-0B697527,USR-8F8A449F,Aquarius,2024-08-14,MACH-037,Kyoto
SAL-FF62F997,USR-8B357131,Coca-Cola,2024-10-13,MACH-042,Tokyo
SAL-295ED99A,USR-6E2AFC08,Georgia Coffee,2024-12-01,MACH-042,Tokyo
SAL-CC1B97B5,USR-9EEF410F,Fanta,2026-01-28,MACH-001,Hyogo
SAL-339F8FF2,USR-8F9832E0,Georgia Coffee,2025-12-23,MACH-001,Hyogo
SAL-2734D778,USR-79BCE8A8,Coca-Cola,2025-01-07,MACH-046,Saitama
SAL-57C1F20A,USR-11E1C4DE,Georgia Coffee,2024-12-07,MACH-028,Kanagawa
SAL-706425B2,USR-6079B2F9,Coca-Cola,2025-02-21,MACH-035,Osaka
SAL-DEAC26A1,USR-C808B976,Georgia Coffee,2025-11-29,MACH-026,Aichi
SAL-2FB02DFC,USR-8DEA9AB2,Fanta,2025-08-06,MACH-043,Chiba
SAL-E0AD6A62,USR-CECFCAAD,Coca-Cola,2025-03-19,MACH-036,Kyoto
SAL-39BF3BCC,USR-EFDE47EE,Georgia Coffee,2024-12-15,MACH-020,Fukuoka
SAL-5DA33439,USR-C8FD93C6,Water,2024-05-05,MACH-022,Hokkaido
SAL-45AB87B9,USR-41438E9F,Coca-Cola,2024-12-09,MACH-017,Hokkaido
SAL-BFF82BAC,USR-C2C57A2F,Georgia Coffee,2025-12-28,MACH-020,Fukuoka
SAL-31662644,USR-405EDD98,Water,2024-11-02,MACH-004,Chiba
SAL-5101FD36,USR-DBFE9226,Georgia Coffee,2025-11-05,MACH-026,Aichi
SAL-B643604F,USR-ACD1B747,Water,2024-07-22,MACH-047,Tokyo
SAL-58C66C03,USR-F69156FB,Georgia Coffee,2024-12-28,MACH-017,Hokkaido
SAL-C625CEA1,USR-D93FE2BC,Coca-Cola,2025-04-02,MACH-048,Osaka
SAL-9DEAB32C,USR-53FE2B1F,Coca-Cola,2025-10-07,MACH-018,Chiba
SAL-F8CA85C7,USR-7A8E193C,Water,2025-07-01,MACH-043,Chiba
SAL-8E2EE681,USR-4CA74FEF,Water,2024-08-22,MACH-043,Chiba
SAL-82ABBAA6,USR-CCA59BE6,Georgia Coffee,2024-12-26,MACH-007,Fukuoka
SAL-FB4030B2,USR-F8405179,Coca-Cola,2024-11-20,MACH-047,Tokyo
SAL-02EF5B2F,USR-69D75EAF,Georgia Coffee,2024-09-04,MACH-044,Kyoto
SAL-D339B7B6,USR-49B7B5E9,Georgia Coffee,2024-05-31,MACH-015,Tokyo
SAL-F9FB3971,USR-035859B1,Water,2025-01-09,MACH-027,Saitama
SAL-9BADA40E,USR-C808B976,Georgia Coffee,2025-03-16,MACH-017,Hokkaido
SAL-4BF7970B,USR-EAC539FE,Fanta,2024-06-29,MACH-031,Tokyo
SAL-505F4142,USR-44BDA9AA,Coca-Cola,2025-10-19,MACH-038,Hokkaido
SAL-FC5D9EE0,USR-6A8B12E5,Water,2025-06-27,MACH-049,Tokyo
SAL-0338FFD2,USR-DA167B11,Fanta,2025-04-28,MACH-004,Chiba
SAL-1723372C,USR-329094A0,Fanta,2024-07-19,MACH-042,Tokyo
SAL-9B7546D0,USR-D9D02B65,Fanta,2025-06-12,MACH-010,Hokkaido
SAL-8C3CED07,USR-ADDB4E6E,Aquarius,2024-09-01,MACH-026,Aichi
SAL-5D139206,USR-CEFA08DB,Georgia Coffee,2025-01-15,MACH-041,Tokyo
SAL-EAD32C19,USR-259E8424,Coca-Cola,2024-12-06,MACH-014,Aichi
SAL-8D61420B,USR-42B8D9F9,Coca-Cola,2025-10-12,MACH-049,Tokyo
SAL-FFE2D45D,USR-DB6AA5E3,Coca-Cola,2024-05-30,MACH-046,Saitama
SAL-7253BA67,USR-888AD4CB,Georgia Coffee,2025-07-02,MACH-025,Saitama
SAL-35637004,USR-4A6C8C20,Aquarius,2024-09-21,MACH-047,Tokyo
SAL-003EA0C2,USR-5C0226C5,Georgia Coffee,2025-01-24,MACH-049,Tokyo
SAL-B7A9B6E3,USR-888AD4CB,Coca-Cola,2024-03-19,MACH-044,Kyoto
SAL-616F75DB,USR-4474FD9D,Water,2024-11-10,MACH-015,Tokyo
SAL-D992E45C,USR-A7B6D368,Georgia Coffee,2025-01-14,MACH-038,Hokkaido
SAL-E80CB33E,USR-A515DAC8,Aquarius,2024-05-06,MACH-003,Kyoto
SAL-68F67429,USR-ECE9FAE8,Water,2025-06-10,MACH-047,Tokyo
SAL-5491D569,USR-BBDAC3E4,Coca-Cola,2025-02-09,MACH-028,Kanagawa
SAL-7C090EDC,USR-C265538A,Water,2024-07-16,MACH-022,Hokkaido
SAL-01077461,USR-2FA966AC,Fanta,2024-09-09,MACH-011,Osaka
SAL-9399E987,USR-989E627E,Georgia Coffee,2025-04-18,MACH-002,Hyogo
SAL-00FFF265,USR-2F1F9FB6,Georgia Coffee,2024-07-13,MACH-014,Aichi
SAL-0054C4F6,USR-D121A091,Coca-Cola,2025-07-30,MACH-011,Osaka
SAL-91D162F6,USR-2D3A7D6E,Water,2025-12-27,MACH-003,Kyoto
SAL-3BA1F73E,USR-4020666C,Aquarius,2024-11-17,MACH-004,Chiba
SAL-DA81951D,USR-18DEFBE3,Water,2026-01-07,MACH-007,Fukuoka
SAL-BAB99332,USR-53A94995,Coca-Cola,2024-04-19,MACH-045,Tokyo
SAL-DF6864D2,USR-4AE5805B,Georgia Coffee,2025-03-25,MACH-008,Osaka
SAL-519179E0,USR-8F0446E1,Coca-Cola,2026-02-17,MACH-010,Hokkaido
SAL-A94B86A9,USR-6079B2F9,Georgia Coffee,2025-12-06,MACH-001,Hyogo
SAL-8EFEDCAC,USR-ECE9FAE8,Coca-Cola,2024-06-12,MACH-043,Chiba
SAL-6D02EFB0,USR-BDA92546,Georgia Coffee,2025-11-11,MACH-045,Tokyo
SAL-3ACBD955,USR-90DB124C,Water,2024-06-16,MACH-033,Tokyo
SAL-6D43DC91,USR-76E1078C,Georgia Coffee,2024-12-15,MACH-008,Osaka
SAL-DD047CC9,USR-01888C2F,Water,2024-09-20,MACH-039,Hokkaido
SAL-C2E52CCB,USR-95497CBB,Georgia Coffee,2025-08-18,MACH-032,Aichi
SAL-915A15C3,USR-50D7DCE4,Georgia Coffee,2025-09-13,MACH-032,Aichi
SAL-5A68AE5D,USR-41F09551,Georgia Coffee,2025-07-06,MACH-022,Hokkaido
SAL-0A3996AA,USR-F69156FB,Georgia Coffee,2026-01-17,MACH-006,Fukuoka
SAL-1604E079,USR-ADC83BE7,Georgia Coffee,2025-10-09,MACH-043,Chiba
SAL-BF5E8BBA,USR-54932096,Coca-Cola,2024-06-01,MACH-007,Fukuoka
SAL-34C12947,USR-95497CBB,Georgia Coffee,2024-10-23,MACH-030,Saitama
SAL-8AF26E6E,USR-4597B3E6,Georgia Coffee,2024-04-21,MACH-007,Fukuoka
SAL-A4643BE1,USR-66BABA34,Water,2024-04-10,MACH-019,Chiba
SAL-6AD0119D,USR-4CB6EEDB,Georgia Coffee,2025-01-15,MACH-028,Kanagawa
SAL-17C2BD90,USR-51C62A0E,Georgia Coffee,2024-04-16,MACH-001,Hyogo
SAL-05893273,USR-74213996,Georgia Coffee,2025-12-23,MACH-011,Osaka
SAL-60C6735D,USR-0B70AFCD,Fanta,2025-05-23,MACH-040,Aichi
SAL-7A3AC1B9,USR-8DA576DC,Coca-Cola,2024-06-04,MACH-024,Tokyo
SAL-BDF1B123,USR-FB65F54F,Aquarius,2024-06-25,MACH-026,Aichi
SAL-62A19E8A,USR-04F78998,Water,2024-12-04,MACH-025,Saitama
SAL-284FA5E6,USR-EA7E1517,Water,2025-05-06,MACH-042,Tokyo
SAL-7CFD62DB,USR-2B28EB48,Fanta,2024-06-24,MACH-004,Chiba
SAL-CD014829,USR-50D7DCE4,Water,2024-06-15,MACH-027,Saitama
SAL-AE23DD80,USR-A72F7B80,Georgia Coffee,2025-10-04,MACH-044,Kyoto
SAL-F6844FAA,USR-DEF641C9,Coca-Cola,2025-03-24,MACH-002,Hyogo
SAL-63483B47,USR-DB40BDB5,Water,2024-07-12,MACH-031,Tokyo
SAL-BAADB8A1,USR-8FF0D4B5,Georgia Coffee,2025-04-26,MACH-029,Fukuoka
SAL-C9D3D6C2,USR-866FFF9C,Coca-Cola,2025-12-31,MACH-021,Fukuoka
SAL-B48DB63E,USR-BCD71AFB,Coca-Cola,2026-01-24,MACH-034,Kanagawa
SAL-1DE8F53B,USR-521C0EC8,Water,2025-09-30,MACH-015,Tokyo
SAL-EC499231,USR-0D256762,Coca-Cola,2025-02-10,MACH-034,Kanagawa
SAL-6DE1E1C8,USR-8B66D801,Coca-Cola,2025-11-24,MACH-007,Fukuoka
SAL-89414987,USR-E5ECAFC2,Coca-Cola,2024-11-10,MACH-031,Tokyo
SAL-AAB29B54,USR-650D56C4,Water,2025-12-17,MACH-025,Saitama
SAL-C1B5D98C,USR-EAC539FE,Georgia Coffee,2025-09-23,MACH-040,Aichi
SAL-392562EB,USR-05684EC6,Coca-Cola,2024-08-08,MACH-033,Tokyo
SAL-21D712D4,USR-D04F0D1C,Water,2025-07-21,MACH-011,Osaka
SAL-B280CDAF,USR-A7B5CA58,Fanta,2025-01-23,MACH-016,Aichi
SAL-3A10614A,USR-8F9832E0,Coca-Cola,2024-04-21,MACH-033,Tokyo
SAL-C0306869,USR-B180A97A,Georgia Coffee,2025-03-23,MACH-026,Aichi
SAL-4E83121B,USR-157A10B1,Water,2025-06-14,MACH-029,Fukuoka
SAL-A02C65B5,USR-F38D4D42,Georgia Coffee,2024-05-30,MACH-032,Aichi
SAL-C98C84AD,USR-18DEFBE3,Georgia Coffee,2025-07-23,MACH-048,Osaka
SAL-1F2B7D4C,USR-D93FE2BC,Coca-Cola,2025-04-18,MACH-027,Saitama
SAL-9CC231EB,USR-7DBFB698,Coca-Cola,2024-03-01,MACH-006,Fukuoka
SAL-D8935BE3,USR-AC4BCC07,Fanta,2025-11-24,MACH-041,Tokyo
SAL-BA7F73C5,USR-41438E9F,Water,2025-09-27,MACH-014,Aichi
SAL-36D6E52B,USR-FE7695F6,Georgia Coffee,2025-02-13,MACH-024,Tokyo
SAL-B73005E7,USR-DFC2F878,Coca-Cola,2024-10-15,MACH-045,Tokyo
SAL-96EDC28B,USR-C11ECFA6,Georgia Coffee,2026-01-02,MACH-024,Tokyo
SAL-37A91376,USR-FA7BEF9E,Georgia Coffee,2024-06-08,MACH-049,Tokyo
SAL-2FD7465A,USR-FEA4BAEA,Water,2025-02-13,MACH-023,Saitama
SAL-55E12C91,USR-4A6C8C20,Water,2025-09-12,MACH-034,Kanagawa
SAL-A9ABE32D,USR-ADC83BE7,Georgia Coffee,2024-04-16,MACH-011,Osaka
SAL-CFD86973,USR-9F0F64F1,Coca-Cola,2025-04-24,MACH-007,Fukuoka
SAL-32515BFB,USR-494A5F2F,Fanta,2024-09-09,MACH-008,Osaka
SAL-5070F5A4,USR-943B64D3,Water,2024-10-07,MACH-030,Saitama
SAL-FD7A3C33,USR-97AE3DF4,Georgia Coffee,2024-06-19,MACH-049,Tokyo
SAL-C114CDDA,USR-A7B6D368,Georgia Coffee,2025-12-09,MACH-044,Kyoto
SAL-78ED6D2D,USR-82D788EE,Aquarius,2025-06-05,MACH-038,Hokkaido
SAL-8C6BADA6,USR-862702F8,Georgia Coffee,2024-03-05,MACH-034,Kanagawa
SAL-6060BCAA,USR-1149F621,Fanta,2025-05-18,MACH-038,Hokkaido
SAL-59A5AC8C,USR-F2491EFD,Georgia Coffee,2024-08-29,MACH-045,Tokyo
SAL-77CC37E0,USR-630E5708,Water,2024-07-10,MACH-007,Fukuoka
SAL-79689D63,USR-36FB866E,Water,2025-11-11,MACH-021,Fukuoka
SAL-492A45E6,USR-4EA2F8E2,Water,2025-05-03,MACH-039,Hokkaido
SAL-0F60A5CD,USR-2EF2D5B7,Fanta,2024-11-10,MACH-018,Chiba
SAL-52054548,USR-405EDD98,Georgia Coffee,2024-12-27,MACH-029,Fukuoka
SAL-E79225E1,USR-DD6340E4,Fanta,2025-04-27,MACH-039,Hokkaido
SAL-D4320108,USR-377E01DF,Water,2025-08-07,MACH-020,Fukuoka
SAL-EC890D11,USR-993D897E,Fanta,2025-01-16,MACH-046,Saitama
SAL-0742BAB8,USR-01888C2F,Georgia Coffee,2025-12-08,MACH-014,Aichi
SAL-1A8FCFC4,USR-981FA5B2,Fanta,2024-12-23,MACH-044,Kyoto
SAL-56C8E3AA,USR-19017363,Aquarius,2024-07-14,MACH-046,Saitama
SAL-EE544E61,USR-253C3381,Water,2024-08-30,MACH-033,Tokyo
SAL-2DFF73B0,USR-53A94995,Coca-Cola,2025-01-25,MACH-046,Saitama
SAL-0E844F13,USR-6AE68BC1,Coca-Cola,2025-09-27,MACH-031,Tokyo
SAL-06933354,USR-F12444C3,Coca-Cola,2026-01-13,MACH-046,Saitama
SAL-65DC7095,USR-20C2EA44,Fanta,2025-08-29,MACH-019,Chiba
SAL-3FCB9DFE,USR-DA40442E,Georgia Coffee,2024-03-14,MACH-034,Kanagawa
SAL-49F42EDD,USR-A6DC3A41,Georgia Coffee,2024-07-27,MACH-004,Chiba
SAL-87BCAF58,USR-9D57176B,Georgia Coffee,2024-11-29,MACH-049,Tokyo
SAL-DE9E0C61,USR-ECD8EB36,Georgia Coffee,2024-12-19,MACH-044,Kyoto
SAL-41E027F6,USR-76E1078C,Georgia Coffee,2024-05-03,MACH-045,Tokyo
SAL-F41A9589,USR-7A8E193C,Water,2025-09-06,MACH-003,Kyoto
SAL-C5DBED7A,USR-EEF1C3C3,Water,2024-06-13,MACH-040,Aichi
SAL-02FBFB78,USR-ADD12C4E,Water,2025-09-27,MACH-015,Tokyo
SAL-CC47848E,USR-267DAB8F,Water,2025-04-03,MACH-016,Aichi
SAL-10F9B40D,USR-4F60DBCD,Coca-Cola,2026-02-11,MACH-019,Chiba
SAL-330C6040,USR-F12444C3,Fanta,2025-03-26,MACH-025,Saitama
SAL-35B7BC53,USR-8DEA9AB2,Georgia Coffee,2026-01-31,MACH-021,Fukuoka
SAL-4C4E2B95,USR-ECD8EB36,Georgia Coffee,2024-03-14,MACH-048,Osaka
SAL-FA32B0B2,USR-50D7DCE4,Coca-Cola,2025-05-28,MACH-015,Tokyo
SAL-26F2DC3A,USR-7486C640,Coca-Cola,2026-02-25,MACH-042,Tokyo
SAL-9331EE8E,USR-B9B8521F,Georgia Coffee,2025-09-11,MACH-048,Osaka
SAL-95BC2B12,USR-4058528B,Georgia Coffee,2024-09-15,MACH-019,Chiba
SAL-5318A4EA,USR-48F8D309,Fanta,2026-01-29,MACH-005,Saitama
SAL-80FAC32E,USR-B7E99843,Georgia Coffee,2025-08-09,MACH-008,Osaka
SAL-D7F3CADA,USR-1FD044C8,Georgia Coffee,2024-12-11,MACH-036,Kyoto
SAL-D5924C68,USR-888AD4CB,Georgia Coffee,2025-10-20,MACH-017,Hokkaido
SAL-B74D6F81,USR-2FBBD898,Georgia Coffee,2026-02-25,MACH-010,Hokkaido
SAL-E427018E,USR-BA9A1EE4,Coca-Cola,2025-01-25,MACH-039,Hokkaido
SAL-CA0C8E0D,USR-377E01DF,Coca-Cola,2025-12-01,MACH-040,Aichi
SAL-D0EF090B,USR-FC9CFB21,Coca-Cola,2025-07-16,MACH-037,Kyoto
SAL-EBCB2BEA,USR-7A975D46,Georgia Coffee,2026-02-23,MACH-021,Fukuoka
SAL-4EA99F63,USR-433F990C,Water,2024-09-05,MACH-034,Kanagawa
SAL-3D513802,USR-DA42CA76,Water,2024-08-11,MACH-027,Saitama
SAL-76A604D0,USR-1737B808,Coca-Cola,2024-06-03,MACH-017,Hokkaido
SAL-94184A31,USR-21459E6B,Fanta,2025-03-05,MACH-019,Chiba
SAL-664E4D20,USR-F1DF2170,Aquarius,2025-11-24,MACH-034,Kanagawa
SAL-F445DA34,USR-A8424D17,Coca-Cola,2025-12-25,MACH-001,Hyogo
SAL-83D4B2D7,USR-54932096,Water,2025-05-31,MACH-016,Aichi
SAL-E1B6FF34,USR-4C085BD2,Georgia Coffee,2025-11-27,MACH-016,Aichi
SAL-9FFE6AA1,USR-4EA2F8E2,Coca-Cola,2025-01-23,MACH-025,Saitama
SAL-768C39CB,USR-5CE48D5B,Water,2024-06-25,MACH-025,Saitama
SAL-9A50E955,USR-50D7DCE4,Georgia Coffee,2024-12-15,MACH-002,Hyogo
SAL-C7152833,USR-A05A0812,Coca-Cola,2025-03-19,MACH-033,Tokyo
SAL-7A21F215,USR-95497CBB,Fanta,2025-07-12,MACH-003,Kyoto
SAL-A449D3AE,USR-721E9C57,Georgia Coffee,2024-09-14,MACH-021,Fukuoka
SAL-ECFE828B,USR-952FF497,Aquarius,2024-06-07,MACH-011,Osaka
SAL-C746593A,USR-3724F37F,Water,2025-09-02,MACH-035,Osaka
SAL-3815A1BA,USR-A8B517F3,Water,2024-10-02,MACH-043,Chiba
SAL-F92AE0D2,USR-8630F5CB,Georgia Coffee,2026-01-31,MACH-028,Kanagawa
SAL-6196312E,USR-20C2EA44,Aquarius,2025-09-02,MACH-045,Tokyo
SAL-50B51821,USR-B180A97A,Fanta,2025-05-20,MACH-042,Tokyo
SAL-9A6E348E,USR-1C678179,Georgia Coffee,2026-02-01,MACH-010,Hokkaido
SAL-43D8C775,USR-8DF4E655,Georgia Coffee,2025-02-03,MACH-003,Kyoto
SAL-F50764B0,USR-92E67091,Georgia Coffee,2024-08-30,MACH-017,Hokkaido
SAL-CA36288C,USR-47985259,Georgia Coffee,2024-10-20,MACH-017,Hokkaido
SAL-82D65768,USR-8B66D801,Georgia Coffee,2025-12-06,MACH-026,Aichi
SAL-C59FA3D8,USR-C3DB1FAE,Coca-Cola,2025-04-03,MACH-044,Kyoto
SAL-B99E171C,USR-5DDDCDA0,Georgia Coffee,2025-12-17,MACH-047,Tokyo
SAL-7474AB55,USR-DD6340E4,Water,2025-10-21,MACH-003,Kyoto
SAL-BB380665,USR-DA40442E,Georgia Coffee,2025-03-02,MACH-033,Tokyo
SAL-FE7F4963,USR-1D470D6C,Georgia Coffee,2026-02-01,MACH-020,Fukuoka
SAL-6C08B1D4,USR-A61CDC2B,Water,2025-05-23,MACH-025,Saitama
SAL-7ED7B5A6,USR-8BFF6238,Coca-Cola,2024-04-01,MACH-031,Tokyo
SAL-B1DE11C0,USR-E8E1B153,Water,2024-07-18,MACH-048,Osaka
SAL-3056DBC7,USR-934AE569,Water,2025-09-10,MACH-019,Chiba
SAL-46F2E28C,USR-BBDAC3E4,Fanta,2024-12-31,MACH-044,Kyoto
SAL-EAB0C665,USR-4C085BD2,Fanta,2025-12-24,MACH-024,Tokyo
SAL-13B7C233,USR-917AFBFD,Georgia Coffee,2025-09-18,MACH-036,Kyoto
SAL-B64BECEF,USR-E8BADAB8,Georgia Coffee,2024-03-06,MACH-037,Kyoto
SAL-D2B8BBB7,USR-6BF524A6,Georgia Coffee,2025-09-12,MACH-006,Fukuoka
SAL-B3579044,USR-505FAD88,Fanta,2025-02-16,MACH-014,Aichi
SAL-7A72187B,USR-EA442E11,Georgia Coffee,2025-08-07,MACH-010,Hokkaido
SAL-E684E3CB,USR-E4529808,Georgia Coffee,2025-11-22,MACH-017,Hokkaido
SAL-7CFAED08,USR-51C62A0E,Georgia Coffee,2026-01-17,MACH-037,Kyoto
SAL-19DAE4B4,USR-944A90B6,Water,2025-09-14,MACH-005,Saitama
SAL-59917B78,USR-15B036A8,Coca-Cola,2024-11-12,MACH-007,Fukuoka
SAL-85A0FFCE,USR-96D1626B,Georgia Coffee,2025-07-12,MACH-022,Hokkaido
SAL-8E56A87E,USR-09617E42,Georgia Coffee,2026-01-01,MACH-016,Aichi
SAL-30915E99,USR-74213996,Coca-Cola,2024-05-11,MACH-034,Kanagawa
SAL-A200CB76,USR-C808B976,Georgia Coffee,2025-01-08,MACH-045,Tokyo
SAL-4FF8809C,USR-F8405179,Georgia Coffee,2025-10-02,MACH-024,Tokyo
SAL-BDFAA8BC,USR-888AD4CB,Georgia Coffee,2025-05-13,MACH-011,Osaka
SAL-29F6797C,USR-4CB6EEDB,Coca-Cola,2024-10-13,MACH-046,Saitama
SAL-D98FE3A8,USR-82D788EE,Coca-Cola,2024-12-09,MACH-024,Tokyo
SAL-E5FA70BF,USR-1471E6C1,Georgia Coffee,2025-02-03,MACH-031,Tokyo
SAL-22D2A918,USR-035ABC70,Georgia Coffee,2025-01-07,MACH-032,Aichi
SAL-76F35860,USR-E61B3192,Water,2025-12-22,MACH-039,Hokkaido
SAL-65BB4D4A,USR-5065CA6E,Coca-Cola,2024-07-22,MACH-035,Osaka
SAL-CD6D05E9,USR-3728614A,Georgia Coffee,2025-12-02,MACH-005,Saitama
SAL-9C04AAD2,USR-ADDB4E6E,Georgia Coffee,2024-03-20,MACH-033,Tokyo
SAL-2FEEAFA3,USR-E65D3809,Water,2025-10-17,MACH-038,Hokkaido
SAL-DB0FD0C6,USR-035ABC70,Georgia Coffee,2024-10-04,MACH-003,Kyoto
SAL-03584590,USR-18DEFBE3,Water,2025-09-04,MACH-031,Tokyo
SAL-2CAA6691,USR-8F9832E0,Fanta,2025-03-10,MACH-026,Aichi
SAL-E51DB2D3,USR-1705E9D9,Georgia Coffee,2025-10-25,MACH-047,Tokyo
SAL-9302AFB6,USR-267DAB8F,Georgia Coffee,2025-06-19,MACH-033,Tokyo
SAL-0E367707,USR-AF96F555,Coca-Cola,2025-03-08,MACH-033,Tokyo
SAL-90AB7C39,USR-EDA65DBE,Coca-Cola,2025-11-19,MACH-044,Kyoto
SAL-32F89436,USR-42B8D9F9,Georgia Coffee,2024-07-22,MACH-029,Fukuoka
SAL-041BE430,USR-D08B729C,Aquarius,2025-10-01,MACH-043,Chiba
SAL-7238B63C,USR-20B122A2,Georgia Coffee,2025-07-09,MACH-037,Kyoto
SAL-DA1A4F35,USR-C868D1CB,Coca-Cola,2025-03-14,MACH-015,Tokyo
SAL-BE5013E1,USR-630E5708,Coca-Cola,2025-08-13,MACH-024,Tokyo
SAL-E3F2BAFF,USR-2FBBD898,Aquarius,2025-06-09,MACH-003,Kyoto
SAL-2A835967,USR-2FC13830,Fanta,2025-01-26,MACH-007,Fukuoka
SAL-2A67D3BE,USR-8630F5CB,Coca-Cola,2025-12-09,MACH-018,Chiba
SAL-5CE36990,USR-7600A84A,Georgia Coffee,2025-10-14,MACH-035,Osaka
SAL-8D6B98AF,USR-9F914A24,Coca-Cola,2025-12-30,MACH-025,Saitama
SAL-73B5A572,USR-ECD8EB36,Georgia Coffee,2024-05-19,MACH-034,Kanagawa
SAL-39186936,USR-E65D3809,Georgia Coffee,2024-10-15,MACH-034,Kanagawa
SAL-31FE833E,USR-7DBFB698,Georgia Coffee,2025-02-17,MACH-032,Aichi
SAL-1AE22459,USR-DF554F86,Water,2025-11-09,MACH-001,Hyogo
SAL-B1A0AA6B,USR-0F1C6DBE,Georgia Coffee,2025-05-25,MACH-011,Osaka
SAL-D14F81B5,USR-987132E0,Georgia Coffee,2025-12-19,MACH-018,Chiba
SAL-F3B22B3F,USR-B9B8521F,Water,2024-08-09,MACH-024,Tokyo
SAL-DB0027A1,USR-0F1C6DBE,Coca-Cola,2024-06-30,MACH-043,Chiba
SAL-8D006186,USR-A8424D17,Georgia Coffee,2025-02-02,MACH-047,Tokyo
SAL-6777994B,USR-7EE707E8,Water,2025-07-04,MACH-031,Tokyo
SAL-4624F08C,USR-C6D143FA,Georgia Coffee,2025-12-23,MACH-027,Saitama
SAL-92C8294E,USR-A24F57B8,Georgia Coffee,2024-07-09,MACH-037,Kyoto
SAL-04983016,USR-2FBBD898,Water,2025-12-05,MACH-033,Tokyo
SAL-EA4CE4B9,USR-BF6B6625,Coca-Cola,2024-07-29,MACH-004,Chiba
SAL-FFAF854C,USR-4C085BD2,Coca-Cola,2024-09-01,MACH-034,Kanagawa
SAL-EFFAF5E0,USR-EBD896B1,Fanta,2025-09-29,MACH-041,Tokyo
SAL-CA1F84F2,USR-276C3B8A,Georgia Coffee,2026-01-07,MACH-019,Chiba
SAL-96AD1B91,USR-CCA59BE6,Fanta,2025-06-03,MACH-039,Hokkaido
SAL-58C2BC8E,USR-85BF7BE2,Coca-Cola,2024-08-22,MACH-015,Tokyo
SAL-07068317,USR-337904D0,Water,2024-07-25,MACH-038,Hokkaido
SAL-5C6EFDA2,USR-267DAB8F,Georgia Coffee,2025-11-29,MACH-043,Chiba
SAL-B785E162,USR-5D4C5CEA,Georgia Coffee,2026-02-01,MACH-022,Hokkaido
SAL-580FA18F,USR-0F1C6DBE,Georgia Coffee,2025-10-26,MACH-005,Saitama
SAL-49796340,USR-77136ACA,Georgia Coffee,2024-07-14,MACH-007,Fukuoka
SAL-96A2EA3B,USR-098DA84F,Fanta,2025-07-30,MACH-044,Kyoto
SAL-D9B823CC,USR-E2B79ADE,Georgia Coffee,2025-11-11,MACH-007,Fukuoka
